blorg pressure cm,weight g,height cm,mouth length mm,body diameter cm,Species
4.357546282498507,-1.1249510350342802,21.22662848358,,404.5027495390169,Bob's dog
4.804913156629501,3.033435058207597,6.5868171930834585,,394.30124131044033,Bob's dog
3.990671775825035,1.4481263586784436,18.67691010831217,4962.816781767151,346.47427634978135,Bob's dog
4.777806767824684,2.5302669913112634,3.668489552190226,,474.6664910676049,Bob's dog
4.437573782854477,4.04312162374357,12.353805039154322,,472.72400773150525,Bob's dog
2.554830515208045,3.0962752591504463,19.306133316913293,,282.49669889200544,Bob's dog
3.8098019641563625,,-2.573958717862017,,401.01165166555523,Bob's dog
3.1305475924911788,1.2682968465637616,18.631657960921217,,359.86610005843954,Bob's dog
3.580411586407728,2.060076664685849,12.492691687910318,,445.2699382364873,Bob's dog
2.240184617687035,2.5386583548653903,20.120450857336817,,179.85869172743364,Bob's dog
4.402185155060825,2.4033765772329687,9.090200751965893,,403.6940267477599,Bob's dog
2.4270896694242072,2.4729710358191626,14.079143380898891,,278.4830617780127,Bob's dog
3.566256757243413,5.534567366735874,7.758477096361118,,293.6808380018812,Bob's dog
4.3143287926297536,2.388601162394893,11.194241710164842,,560.0262125869433,Bob's dog
1.590491444710894,1.8438533116095481,21.153695803878044,,155.76126084928396,Bob's dog
2.990134046711827,2.1500626001320002,34.09391663247652,,180.22322700550606,Bob's dog
5.020339689435383,3.0873978228680805,13.05141414205941,,395.6657956844531,Bob's dog
3.408985456995752,1.3801175494765063,23.871677210933594,,351.7617963270583,Bob's dog
3.741408717517376,1.1712380617912013,12.732550805356835,,344.65813252384567,Bob's dog
3.489481234700314,0.7304870309166938,25.14226970609385,,252.33312415512597,Bob's dog
3.945628551287843,-0.011934929970055519,4.346046828894741,,357.18742358808385,Bob's dog
3.720065860826885,1.7562362535073364,12.160643655468345,,343.371486332777,Bob's dog
3.5222239562921223,3.6817292040531067,-1.3283710623733325,,299.2625822166265,Bob's dog
2.7378828995889615,-2.318611171013241,29.863570515577962,,329.9789201889764,Bob's dog
2.328054801143913,3.0962652856240576,15.27107814874964,,385.3860793912216,Bob's dog
3.3761062134649897,3.0823651413289523,11.23502838885968,,166.43299940607878,Bob's dog
3.3986304922389348,1.3400932364972462,15.072624578254308,6954.190665166526,442.95216012241355,Bob's dog
2.1134831073479043,,28.118110506167056,,264.21170677936414,Bob's dog
2.995033043415469,1.923170262058035,3.9462940201007823,,226.45294953800774,Bob's dog
4.036713223271422,2.531022120210781,11.60863006511498,,472.5956520814899,Bob's dog
2.224760541359533,0.6545730021342666,12.644448658065887,,167.69008861517796,Bob's dog
3.1407778723257103,-1.4407854662798576,3.1024409463634575,,480.236420375602,Bob's dog
3.257701005592086,-2.3986513717237514,7.107818790834073,5055.589431372481,310.82860667375405,Bob's dog
1.7439194723553477,2.460837593981706,21.902868901123558,,283.6707602106032,Bob's dog
6.069250560092696,1.4764443597832873,7.969682831719056,,533.9755378010813,Bob's dog
3.491950201998427,0.3498887231828349,7.918702303106721,,405.3104007228547,Bob's dog
4.764537931672344,1.3786148036259123,28.512639201374512,5650.087533448078,647.0539887068226,Bob's dog
3.8827829116508075,0.8237424648453766,18.28389465239083,,245.31145888550446,Bob's dog
0.6130660350076518,1.4130838712568394,17.349257974073836,,370.94180427630266,Bob's dog
3.368337830578774,0.9031315885730136,28.10775406965787,,144.8153148121905,Bob's dog
3.0115004596296906,,3.238413983061037,1822.7489420306592,353.14207764362175,Bob's dog
4.245232700505957,1.8249009978157023,22.42525350189924,2438.070059022134,391.417313250367,Bob's dog
2.921758930252179,3.210298633974819,10.11600253953657,4447.345153764356,414.0465337653391,Bob's dog
4.679809734558059,0.1847209635255278,4.917785568105226,,567.6585907182582,Bob's dog
4.023899088120919,4.082246815471761,12.092030507568436,,302.6923575716129,Bob's dog
3.1522299084125405,0.11547654760378245,28.59256070658061,,361.31461359534495,Bob's dog
1.303790686812432,1.705221192847248,23.50435149501174,,148.7564918349107,Bob's dog
3.461455225341783,-0.896526607880477,22.652733671697007,6757.729408339116,399.83721070033863,Bob's dog
2.732347398660859,1.0214874696231462,16.722569370348847,,319.5658182132402,Bob's dog
3.5626575106281484,-1.2166452441535567,1.902033586330285,,487.13843079613116,Bob's dog
3.980114262347432,2.184260621748401,22.30780034512506,,492.7289891174164,Bob's dog
2.8654117628675264,0.41276424783535814,29.528419009600462,,172.6248469782912,Bob's dog
3.0749035120753048,3.923405536998802,15.416293454931807,,390.62096750197577,Bob's dog
3.4209613597093527,1.5769939601940217,10.173860514316772,,373.05182103253037,Bob's dog
1.6604217096843783,1.209030961393963,15.716974507664407,,147.2290645733023,Bob's dog
5.598218287815357,1.5242916711760972,4.700905276014591,,522.1805331656105,Bob's dog
4.542487384063584,1.4099968816524782,8.017714169108919,,381.09886141005,Bob's dog
4.668022311933874,1.2169098387014599,9.76530308855261,,402.2717632663613,Bob's dog
3.431505040622854,1.4600062129444433,29.481830542198285,,257.5234266703801,Bob's dog
4.137000314130987,2.0761266214685663,12.372932682496756,9968.698647322051,441.50439359135197,Bob's dog
4.954813325149308,0.7282285660568439,18.20666047227915,,425.2968401648207,Bob's dog
3.3792395362422085,2.4015668976241535,22.699826450385423,3921.5551808032965,393.9761390869322,Bob's dog
3.5252770363277106,3.190311854132253,13.636782921732845,,328.566503195962,Bob's dog
2.863255224544566,0.08314369784219622,34.8068597244817,,359.7964111277333,Bob's dog
3.685017333775656,2.4230476742934957,26.505393970211077,,342.7050571630041,Bob's dog
3.6256449909077277,1.9252272666352637,8.320657909032917,,371.609190873855,Bob's dog
3.0354921834117965,0.04023774671154867,7.665260817450119,9835.906160781691,125.53861345637445,Bob's dog
1.8768407475767186,2.1974607205146914,13.147255104579866,,159.47355688807724,Bob's dog
4.030434507158784,2.294956597503064,9.421076692799906,,469.80343349255975,Bob's dog
3.690656824679073,0.24500677944330285,4.319008691681727,,431.8537570411711,Bob's dog
3.8380179846940603,4.703249634723379,22.27267170451021,,317.5716052701148,Bob's dog
4.089592143679759,1.289576444863916,14.397328123787968,,388.6597037935458,Bob's dog
2.8115855180650446,1.4721245184322245,17.311145373430122,,365.8134196180437,Bob's dog
3.160509317749935,2.3621557601729952,6.6033298821890885,,310.98880945791285,Bob's dog
1.4571793878584582,0.7046544416969898,4.384358776154311,,124.31541625687146,Bob's dog
5.74234680393823,0.4231632254037794,16.76532859007821,,524.0063047913578,Bob's dog
4.164124890433579,1.7128521667381613,9.819937332475824,,447.56450162205965,Bob's dog
3.4133102532496036,-0.10069331045380325,10.605450101901999,,195.27656036568592,Bob's dog
0.4797160843990633,2.4691419137731936,23.184635489009978,,246.32879918153446,Bob's dog
6.568784625467781,4.125051518011256,15.022781566520088,,413.3430618678984,Bob's dog
3.2765657579800704,1.6354300014479113,23.966543098622203,,145.18108796054852,Bob's dog
4.731135185418395,-0.7206299847513904,6.023452119788857,,467.01900463595365,Bob's dog
2.676666244925195,1.6729804734363973,12.26320911853042,,345.4567171433677,Bob's dog
4.972850562864204,0.3647067126859338,18.49474851936044,,571.2270535779954,Bob's dog
3.462310544211471,-0.11381263844568057,24.77389969470769,,489.6807542031013,Bob's dog
2.9571049333700934,-0.5401663723147032,33.384775859518186,,315.9478001424914,Bob's dog
4.529047569406309,1.832168135409032,13.557390532725453,,302.96295407239285,Bob's dog
4.444120856938277,1.0494085735237775,29.578751248573617,,501.2337555351605,Bob's dog
3.266039087260384,5.507006520232696,12.830970598814071,,382.86932515567844,Bob's dog
4.617986919769916,3.285847041290955,16.70281623157136,,420.7025502170295,Bob's dog
3.8622054156398944,1.3410660226127358,14.385697451102759,,432.00996846108086,Bob's dog
3.8322209403634586,-0.9506228092864064,16.383228036379553,,349.65674064103325,Bob's dog
2.9663491426652997,2.9326111644725215,24.325531565526404,,194.37415758113278,Bob's dog
6.71359271853097,4.272100571765524,22.515543227580185,,486.0559191670327,Bob's dog
3.4045798260702838,2.171161933132347,19.5756467204902,9670.540405328642,360.18811564696966,Bob's dog
4.137626769947746,0.5392574753337762,9.913869135885918,,308.4591161081394,Bob's dog
4.450516969014813,1.874126544437153,23.05076539454919,,265.8180797113951,Bob's dog
6.951511491999627,1.353424728333899,-4.8065944813851935,,645.7409499105424,Bob's dog
4.476470218010078,2.1229228425337863,0.44273882160563494,,328.022594696622,Bob's dog
4.477582012861816,3.217388545093308,16.279285569842916,,387.35457634409374,Bob's dog
1.4378629782399708,1.6321181099209603,10.980619003334418,,202.59390047548598,Bob's dog
3.2752818953943175,3.391153691896397,16.540697632554124,4115.667769422749,319.05736719144716,Bob's dog
1.921957148342999,-0.6782377576997778,13.52072358031512,,372.9856538051332,Bob's dog
5.273585209207527,,17.963350432766227,3089.1574189279536,411.7429784922768,Bob's dog
3.566386826514298,3.5208902807185547,5.318453348959078,,373.266614816027,Bob's dog
5.476980779074815,2.444598523307119,17.717108486261907,6153.0890850792,616.3278431739425,Bob's dog
2.4503265141957975,0.9731887004822046,23.07725225150824,,265.5413284154327,Bob's dog
2.340067404716666,1.054290637876623,24.0925655524053,,206.7681891893054,Bob's dog
1.9280165661050856,2.742724595087392,31.496840830330424,,75.71975313836548,Bob's dog
4.892318064210368,1.7433888007593425,27.876328833885808,,316.8394616759863,Bob's dog
1.8684343255018308,1.9420705044691822,15.252137625083781,,113.99748001456199,Bob's dog
4.270415858101946,-0.9649920005740211,3.0314859722014864,,466.16728449584724,Bob's dog
3.2190384535490892,1.1374559386670362,13.179205735573555,,377.43272874825016,Bob's dog
4.827801947891213,-0.9861073292093008,16.907652041648536,,341.91212051432194,Bob's dog
3.2447949646849157,3.3738268120538817,19.39857233554525,,339.6126691014215,Bob's dog
4.666525868704842,0.994031950283231,10.325679803612706,,413.65025418417696,Bob's dog
4.36098663800185,2.1582387230101507,19.060416615629943,,460.9161080058197,Bob's dog
4.9747593565823465,2.3778191832473086,9.83378968389042,,411.1901376516419,Bob's dog
5.767203658907428,-0.958442083001005,17.587591358752654,,582.5708041042271,Bob's dog
3.633277783981166,2.3615303455748817,13.426831278842382,,361.67793486005297,Bob's dog
4.326266833754608,2.9740025883059573,7.529400443918144,,368.0694786528489,Bob's dog
1.1484317696836097,-0.3161817633333519,18.975209081740626,,7.701539660031598,Bob's dog
3.798678689680714,2.987433022604976,-2.517281545259611,,431.74070336146076,Bob's dog
2.0309981376916975,-0.517042873708863,14.98937681217974,,272.55250301029037,Bob's dog
3.389449795490769,1.7896679903340913,18.16746312394056,,459.8734096368067,Bob's dog
3.58729755019628,2.602456102762795,12.588291678904241,,171.39245795888502,Bob's dog
2.587788263692089,-0.1473041556546808,28.93357381166357,,298.40860844000804,Bob's dog
3.1994098251101866,2.692072527328955,19.66084909379314,,357.8399568700047,Bob's dog
1.18342693675248,0.2596191862164612,17.294543218772773,,272.45757090545135,Bob's dog
1.1489469905509635,2.8559676151314757,13.597551445041338,,112.59809434466929,Bob's dog
2.422590814323762,0.18825327915993473,14.493172758371436,,226.41129463254225,Bob's dog
5.514292854511163,0.7593377164814645,7.375034256277077,,632.997720022843,Bob's dog
4.8460920748479674,0.6518179306143277,10.552056770426733,,306.43829556461475,Bob's dog
3.504583928756628,0.3864142701569735,22.75352066604748,,415.74479869330435,Bob's dog
5.964313289163572,2.8777802620275246,23.95990134848208,,294.29248306341503,Bob's dog
5.662119257391027,4.813811704363538,12.974784066063481,,342.57588857891983,Bob's dog
3.463106337810533,1.6151767725593147,25.06363705821247,,378.0419088709021,Bob's dog
1.3384655259251503,2.346257898555323,13.51944880199234,9524.048529127405,334.58157053481557,Bob's dog
5.521339115126693,0.8547909690649499,9.623593294491123,,474.8478619972927,Bob's dog
2.1530834971484714,1.5440215774921202,25.71155568841021,,349.62747691726923,Bob's dog
2.9677153611624645,,23.549251620117776,3931.0005905028465,409.053639232696,Bob's dog
5.4889585667336664,1.442015365110802,17.859182628218434,,400.83404617658226,Bob's dog
4.464797821742733,3.213114183165426,16.933765659748964,,375.8531780182248,Bob's dog
3.7750243435050126,0.7766862857806727,9.522233743571984,,343.3114064765976,Bob's dog
3.7699317490818727,0.9745042778056459,14.960698444359238,,241.08850526011275,Bob's dog
4.302872262244719,2.3512542799121077,10.461932298911227,,388.485861212902,Bob's dog
4.984161267863142,1.775640660259489,11.487083182302044,,445.16028041997924,Bob's dog
3.0613883434923137,2.2886491768835575,5.316149010990074,6087.037430537476,223.21170779394384,Bob's dog
4.510292464851809,2.5009154800269093,17.905719889670667,,487.86574847439937,Bob's dog
5.723903255964089,1.919218708478481,19.63166588847179,,627.0101977575383,Bob's dog
2.4898324865188184,0.9564750423437655,13.193888889990554,1222.9671424094536,239.3816428278885,Bob's dog
2.9197687347611097,2.3684543617412563,20.235946679767757,,327.4947695092355,Bob's dog
1.8725287302776261,2.8274010881483127,13.377044243297076,,320.85985090287477,Bob's dog
1.3765424622507385,2.5257483630789896,18.004317145727388,,334.78731945452785,Bob's dog
5.261535429969191,2.455324412657128,6.378816612053253,,538.9689417002413,Bob's dog
3.5605515081169843,1.5970986953562822,4.58441351971479,,307.96040323796274,Bob's dog
3.0623175726558443,2.527474000603787,7.967031387602457,2419.4828537492476,414.9103384364033,Bob's dog
2.403188678130677,0.6452121837749334,19.385521874562293,,279.2222187789799,Bob's dog
4.5583223281904415,1.7654940534421133,14.464669827826524,,144.52964347772416,Bob's dog
3.540021615033307,-0.5643765877831499,14.11071910390218,,303.968270438906,Bob's dog
2.595766766270634,2.2630132404501917,9.52436710685939,,346.1995003241923,Bob's dog
1.8703214434148792,3.280790292462612,12.84642308876694,,244.74826923275447,Bob's dog
4.629494117033518,1.9883056538357056,7.0388325953121145,,324.1983617294077,Bob's dog
2.0668724672238756,1.8596961296493455,-2.692095806728334,,269.32264088108076,Bob's dog
1.2623115812381935,1.0406359483582517,19.304196040488783,,247.60015866501595,Bob's dog
4.908628436233368,0.15288873399570369,15.774343253378856,,416.0537607297326,Bob's dog
2.3105666594798575,2.527581827793626,23.155140274028355,,376.2466365362798,Bob's dog
3.209060999402209,3.0415704458922463,7.232606533260966,,252.45921043567847,Bob's dog
1.1866555553230749,0.3047247542718936,7.240923853772305,,275.7823048054978,Bob's dog
2.4580962880112867,0.9209728974590479,29.708129788105914,,291.08195345439833,Bob's dog
3.9150580504035872,1.7168982926100478,19.445086980776107,,393.92645829059154,Bob's dog
1.8753479979792806,-2.2468587497973314,9.037331362597982,,307.66672510219877,Bob's dog
3.8023607416082976,1.0469365127077979,6.157512157711747,,395.3375594209345,Bob's dog
3.956026764228018,3.5534598765628505,22.601468825409995,,204.31411419070776,Bob's dog
2.18541467216498,-0.5916251538887605,27.366055687660584,,70.46880140989613,Bob's dog
3.001668362687586,,-0.3456819005413059,,314.6689084877578,Bob's dog
4.208651485324323,2.0463156815732146,7.8120432846319865,,165.03176836296268,Bob's dog
4.018624220585926,3.5075168996050783,28.933010529214176,,352.6275075404301,Bob's dog
3.4797333346063954,2.0462861010145486,6.496191494394026,,376.1315244439285,Bob's dog
2.813292324946469,2.630618007151515,6.654822308821256,,209.97459795646898,Bob's dog
3.520209458097159,,16.378787161519945,,259.31318710046,Bob's dog
2.39202499389181,1.6402923591701795,10.070009106551328,,255.92348717186763,Bob's dog
2.7232462906824693,,4.161688270332951,3848.839582014631,345.0505654830061,Bob's dog
2.681502603410891,4.219049330791217,25.18813121458787,,248.89655635471527,Bob's dog
1.213825908452477,2.281133975215959,0.48134279356214504,,127.97743201281999,Bob's dog
2.788283024151765,-0.734643635004048,22.138314856001248,,329.2298490482488,Bob's dog
7.424094405245336,3.1502935500971696,14.79370625136809,,429.2725616253383,Bob's dog
3.4067144449416444,3.2018539340801517,2.5395176945296827,,444.694260254664,Bob's dog
1.7463025368845322,0.597182478177033,8.266780717092484,,296.8249515220058,Bob's dog
2.561111365700552,2.383290592123769,21.224669312518564,,386.3710159178118,Bob's dog
2.224031278925214,3.3369718264238366,16.88068197345854,,89.8429124430214,Bob's dog
4.8506844288986475,1.3636686903519761,6.127714071269481,,413.24002681799897,Bob's dog
3.922976324995838,1.2502593365787011,24.63138925073512,,300.2447508589216,Bob's dog
2.796638391540178,,25.84831041817005,,392.484705678305,Bob's dog
0.3745261301732299,0.4949577173731301,19.172453833221706,,28.13245464218661,Bob's dog
2.2108193798910234,1.2307728887814848,8.41158292115847,,305.5157891215045,Bob's dog
3.252061943644285,-1.257153859356682,14.723066506980938,,249.88152241587684,Bob's dog
2.4989217188462987,2.0561199315892944,17.105555618131746,,283.56069545923634,Bob's dog
3.828857647935729,2.8500096713475562,12.984060718495714,9762.468839206287,343.1114260280837,Bob's dog
4.212277533297132,1.4125748255030175,19.744065329201636,,496.3655194851848,Bob's dog
3.209510131470977,1.3381693030573958,-0.40651673247133147,,275.1091111965576,Bob's dog
2.9689981707391824,3.735749563637161,4.4454406279017356,,215.6643634704573,Bob's dog
2.444569848841322,2.68923724127607,23.553201099345443,,203.95106488212295,Bob's dog
5.358275549239998,2.7365158759353445,9.903427561852912,5439.379906945958,462.1040101167278,Bob's dog
3.0990294286205264,0.294572628323416,10.995651418507073,,347.75337968985536,Bob's dog
6.427670422049793,,-2.7166999269454006,,503.1395617166745,Bob's dog
3.8559182184019694,2.1752433593543783,19.882657261482088,,239.98362521763764,Bob's dog
3.141941635785007,2.7239012108944256,17.119415654989393,,300.78766372721947,Bob's dog
3.099204754155368,1.0663558744547645,19.324627808311845,,253.34537117204056,Bob's dog
2.684093773821634,2.1069176125243887,15.493323915362353,,298.056852328049,Bob's dog
4.579710656098584,0.8063306899601062,10.790671618995177,,275.4439456335122,Bob's dog
2.572069387636306,1.4525179682751213,25.648504792769042,3827.506715127672,356.41420999532465,Bob's dog
4.67210181662059,3.097430102135812,0.8903702636832733,,293.6276859411861,Bob's dog
5.419890741478277,1.554018361823584,13.781900596578813,,357.5100172374451,Bob's dog
4.728622825529522,1.3491808304773607,0.5921342697223242,,544.5635754348158,Bob's dog
3.135175696317442,2.2735830430535775,12.962884420819012,,384.84208781328186,Bob's dog
5.240096256839134,2.282341813802573,-2.4725106509958006,8329.812103712367,402.595287956966,Bob's dog
3.490374813445443,-0.9468556096700995,28.047262218499547,,409.3766696381799,Bob's dog
4.554628890804161,0.7540094841039187,14.510837607729412,,446.60342356702944,Bob's dog
2.5828125406207714,1.7846180629723152,12.362520393819636,,186.06235217700385,Bob's dog
4.098946021235655,3.420047788427467,-2.7914348644299447,,558.7083298847614,Bob's dog
4.387892566138774,2.00655105391103,16.39213427107124,,555.7338337518894,Bob's dog
3.9544737629564732,1.2070622687509367,10.965786095294822,1473.2817419293938,540.6971279187776,Bob's dog
4.496108249076025,1.0550019288434214,22.83670517716277,3297.824210541438,433.39233458163153,Bob's dog
4.408377606050847,0.002229084555670502,2.0457407618692924,,543.4682480043293,Bob's dog
4.053331884625383,2.1169868442363606,25.535718591085235,,454.8812451754676,Bob's dog
2.1710182199875927,4.166164609873853,-8.28208534829271,,455.54586754340266,Bob's dog
3.0378765970972164,-0.20328398108294188,15.276894754575503,,353.16078938832135,Bob's dog
3.8135001540117908,-0.5907355854777343,30.294559877188387,,323.5637789393581,Bob's dog
1.919936943689867,,14.30116010242212,,243.4566658733929,Bob's dog
6.296386661474649,1.724040036756715,5.0465198408520955,,613.2422943830877,Bob's dog
3.270737305448212,0.9302285507394216,9.67180830918656,,254.1684887730801,Bob's dog
4.065400382438123,0.8464897666186016,0.9349996202878064,,550.5853153360464,Bob's dog
4.289322748857503,1.8729517372757583,8.117857050320268,,405.00715702133266,Bob's dog
3.08428256707616,,10.956311851716439,,269.8266938876813,Bob's dog
3.66783770271784,-0.5276074038817884,33.79521065382733,,577.445709413122,Bob's dog
2.172711249623002,1.9479415167956624,17.086683293378208,,89.37856788149598,Bob's dog
5.204907385794619,0.14310154413035026,1.6085899981123664,,510.0563593885976,Bob's dog
3.4833688865505397,2.2065242377891874,22.102057966117417,,282.68137900964683,Bob's dog
5.478036965716054,2.1729988298763114,19.927248017274767,,364.1705382733346,Bob's dog
3.4488952751311706,1.8280820442508394,16.723133147425784,,398.86128608984234,Bob's dog
4.120782624706397,,7.746998669163574,,289.96535353720134,Bob's dog
1.6157306640489595,1.6882207271116068,18.126741773049467,,255.58917938093893,Bob's dog
5.150629632686394,3.349029350974826,10.205820922133679,,526.0236423327946,Bob's dog
5.002478063666509,2.2191560623184263,-1.5903551047232756,5260.18761399521,652.0842938125918,Bob's dog
2.681290719754962,1.38342692908204,29.10517197045705,,210.16659897885182,Bob's dog
5.283451625839012,1.6230290756422703,13.059363448351114,6704.676107951882,503.7468060165228,Bob's dog
4.6463007300125385,4.167483258401158,24.520857331613932,,390.0628030332263,Bob's dog
3.4557120377636297,2.510306701118429,23.398198986771735,,377.08124301448976,Bob's dog
3.0428311656476668,0.9529705048222733,4.998282225347528,,353.87514533461615,Bob's dog
3.5977056909184686,0.9886653363786375,31.80090815970054,,283.5061060577406,Bob's dog
5.6505545328252165,0.8463564617034258,13.390010901543308,,382.57702955763807,Bob's dog
3.897804436385175,1.010272852855822,3.4529007517384347,,282.15780438642605,Bob's dog
5.154995815337544,-0.9203683506098761,13.552038802712119,,377.24678953471937,Bob's dog
3.574183334251665,0.9323935652341349,24.9458126553795,,438.7705201890436,Bob's dog
5.030655952936042,1.2800760326360312,9.426291966619962,8232.10841260279,446.2333509391739,Bob's dog
3.0300532392773665,0.528778386867605,15.013190275923847,,373.4450968829708,Bob's dog
2.9026187978791684,-0.15703637230097556,25.225597165740062,,165.86296217483243,Bob's dog
1.8994348830029069,4.2955704299304855,20.948180627421912,,214.9279641586162,Bob's dog
4.423944868168643,1.8686883889585484,16.382789957012083,,439.4255443390728,Bob's dog
4.496759977346352,5.106263337426384,15.558494011862503,,269.1322661482217,Bob's dog
4.928587934741088,4.94770466435904,14.014057827751685,8703.78274355629,536.5607245758434,Bob's dog
2.9669040863983565,1.7022436879869096,-2.9351915443302525,,450.3813406468014,Bob's dog
1.4108483411350945,-0.4526032062142755,25.220310202324736,,58.68451065419693,Bob's dog
1.6187074396906893,1.5929247628926237,18.26839894142961,,223.9928939715983,Bob's dog
2.611848897058091,,14.453153855594923,,370.57342726939686,Bob's dog
2.304231523808612,2.6732559936132887,14.71643863718701,,445.8613379814316,Bob's dog
5.869790206374001,4.040301094329376,1.5702059070478391,,526.8211363067121,Bob's dog
5.631093132391716,0.9828325432814311,13.361707797453008,,246.6116392319938,Bob's dog
3.1564737736338735,-1.232580587370207,4.596816434382715,,356.198227934136,Bob's dog
3.6875186363748806,-0.05336746213309396,17.088842641300328,,299.6011877272827,Bob's dog
3.4635450537228083,1.3471296380726647,35.160788606859114,,342.62220644328784,Bob's dog
2.0341841737756146,1.726583946566298,7.739961800326329,,292.49531247573043,Bob's dog
5.178723940129815,2.733115308139854,7.31576227581149,,506.08458504699075,Bob's dog
3.85384152921959,3.01000734150256,8.698767848802227,,551.4146435354199,Bob's dog
2.4009910567292874,3.192368120396159,13.41278484594235,,231.57517077279462,Bob's dog
1.3651911642288064,-1.3069483340901438,15.855000371363301,,60.474316439353345,Bob's dog
3.830880423012842,1.2174040354408522,14.14323901013189,,419.0998051381424,Bob's dog
3.9287927100264213,0.8360563664999512,26.09835285678838,6517.968363600307,349.60729870232694,Bob's dog
4.343842005089625,2.6790265857545563,12.32547946209348,,523.7853947800343,Bob's dog
3.8131938073422944,1.9915455148944095,6.90546789912223,,327.9189790351269,Bob's dog
4.670907514121723,2.6349302348499544,18.345145977949812,,427.45294268903456,Bob's dog
4.350587717768848,1.9656585238449675,17.582259994588288,,623.3489904549022,Bob's dog
3.0427661946132942,0.13734528329034035,27.273612747754065,,284.12708879338356,Bob's dog
4.52586070814152,0.4717287529203724,9.054030247506635,,523.1669174252571,Bob's dog
3.6204050837159683,1.6367200340623251,14.768796778104267,,317.53736739860295,Bob's dog
3.8166717268873764,0.47739172377240613,19.14351323760108,,417.7907055295213,Bob's dog
3.3666438055821484,1.9158183124602215,30.880627346872252,,277.7500703290576,Bob's dog
3.705119304538349,,7.887149147238626,,248.65169229826205,Bob's dog
4.0065380237268275,0.8097269812472192,26.497611173917768,,297.80512092504216,Bob's dog
5.918966533931378,1.5342240604446737,10.130049886767033,9119.387697876204,434.98633141757193,Bob's dog
3.0688771760619478,-1.0111721650447754,21.541969138215883,,285.8595628324093,Bob's dog
3.3715688468635467,3.8413917228965286,-9.575905406806038,,454.62857524120466,Bob's dog
2.9542622248827612,-0.09800329719164558,14.560227218445903,,509.37273406587894,Bob's dog
3.4643580805632164,1.629514596222244,7.644393248399265,,399.58501457784024,Bob's dog
2.8184652460321566,0.2549179074209862,12.667682882151162,,374.5453674371782,Bob's dog
3.578229811415941,0.3112335244689639,5.060155815224459,,459.2836276527963,Bob's dog
4.499893437871463,2.6178576214215017,10.267158218482875,,373.31411410215026,Bob's dog
3.2123099046281838,1.838130011818309,9.486855385367196,9553.019200015515,269.0703395935373,Bob's dog
2.6374450312250737,1.117483395302194,16.39875626154902,,451.12643752838915,Bob's dog
4.692403639659104,,4.617108683056802,,426.7758375903144,Bob's dog
3.380503396985367,2.129775857880275,13.271407826118182,,417.0265466064889,Bob's dog
1.9886611163590184,0.431188216850952,16.580605067210982,,419.5285201222589,Bob's dog
3.2206254753333443,1.3042785011276483,1.167622602148648,,281.61346542922854,Bob's dog
2.2646252892125847,1.532144391795776,25.88733590770005,,260.5893867342901,Bob's dog
0.6335554674589168,1.3668485682334945,21.14143252489823,,165.19120054121618,Bob's dog
3.1774921753988914,0.6867200216365634,18.175691495876006,,297.48107396579695,Bob's dog
5.483592935815779,-0.26315373816396415,25.583071396508316,,376.8219095019724,Bob's dog
4.915277475260162,-0.05894730164298467,12.694209691061374,,316.1751699651641,Bob's dog
5.464598340721355,1.1206264578972414,2.561097333644773,,526.7474608066118,Bob's dog
4.999382013479187,1.4125181227844976,23.923274817068915,,380.6790936266589,Bob's dog
